id,num_orders
1332401,48
1424541,69
1269115,69
1325639,310
1413444,161
1150346,60
1194832,21
1467164,91
1164908,91
1182446,91
1393856,65
1161200,91
1242357,91
1344145,116
1430031,116
1193698,113
1449017,68
1480348,33
1105352,30
1056548,33
1204384,33
1389300,42
1159245,35
1007386,21
1086612,32
1383381,29
1211544,32
1117090,36
1305028,29
1497650,22
1258805,32
1298831,32
1416755,32
1395061,30
1493859,34
1165027,32
1325065,23
1173236,24
1461461,98
1031143,98
1338319,98
1382544,66
1271586,218
1269024,181
1167686,130
1361654,86
1223632,104
1333660,33
1369149,33
1299994,46
1379722,40
1492813,40
1267473,33
1496114,28
1422934,37
1272585,30
1225073,25
1489149,23
1133031,27
1129020,33
1011397,33
1074564,21
1375237,29
1059977,13
1088641,63
1428749,63
1314335,63
1380138,61
1497901,63
1457740,63
1251460,89
1073802,89
1188251,86
1424484,49
1259215,21
1430121,37
1106796,100
1157026,47
1182802,31
1241573,17
1455381,83
1025335,83
1216649,83
1308574,64
1207111,83
1170636,83
1092905,107
1102625,82
1088738,74
1227946,38
1396228,29
1451374,29
1387655,29
1141553,27
1486055,22
1353727,23
1427372,39
1307655,39
1311140,39
1446095,38
1018911,39
1199464,39
1219081,43
1189218,36
1161886,31
1164974,27
1075689,69
1487402,69
1253839,69
1180477,65
1047246,69
1466888,69
1021666,93
1283025,93
1469190,90
1391079,57
1284482,92
1000105,92
1131405,92
1026786,66
1401169,92
1385345,94
1417732,127
1106209,91
1446703,83
1013495,61
1151385,43
1306511,43
1366410,43
1006403,43
1119932,43
1043407,48
1444521,41
1256754,38
1283179,27
1196826,47
1387452,47
1230711,47
1236120,43
1185618,41
1213184,31
1004268,64
1136398,47
1279574,40
1204333,40
1390444,38
1462554,63
1438751,41
1170801,36
1210459,36
1460994,58
1440018,36
1164610,32
1488966,20
1242930,54
1390101,54
1465566,54
1000399,54
1137195,80
1469869,80
1147978,77
1231088,37
1101374,97
1155055,97
1146684,97
1055690,69
1102117,97
1432286,97
1006749,130
1070762,94
1337657,86
1478088,71
1360628,39
1131297,39
1201315,39
1342955,37
1109874,36
1240433,38
1487214,55
1064794,49
1398521,55
1310802,28
1187527,96
1266277,96
1424653,96
1293173,66
1230491,100
1259128,95
1159755,129
1061646,80
1071202,75
1479720,7
1308655,48
1208083,39
1406102,44
1146795,41
1207125,44
1373978,44
1425009,69
1159178,69
1149792,66
1101270,32
1003426,79
1336097,79
1097994,79
1230031,56
1409887,79
1296679,79
1152195,112
1042129,66
1218255,58
1159094,53
1455053,32
1294863,68
1154504,37
1253115,24
1441342,39
1129865,35
1411712,58
1451554,41
1095043,92
1329450,92
1125836,92
1430034,79
1142440,92
1044380,92
1303629,103
1291262,75
1348532,71
1099484,10
1171803,85
1123524,85
1090759,81
1407952,70
1135688,69
1389266,69
1418776,67
1073552,51
1022559,55
1483098,7
1339708,56
1470087,56
1032828,58
1124041,55
1369678,59
1461502,59
1143046,83
1456341,83
1035674,80
1128260,43
1077741,34
1116828,28
1104430,31
1006876,20
1038889,28
1229088,32
1341616,31
1392433,25
1430712,57
1446867,57
1068263,57
1028358,54
1237914,62
1119781,59
1084443,86
1075103,84
1430774,81
1463395,42
1170237,28
1152704,28
1167595,33
1417527,20
1057642,35
1211529,31
1491460,34
1173218,33
1196727,34
1215876,34
1392155,44
1255627,33
1131296,28
1372817,26
1363668,26
1378609,26
1397881,37
1353011,20
1239441,20
1038504,26
1326400,38
1026836,29
1334475,23
1434413,23
1026176,41
1298077,41
1245848,41
1035147,39
1263020,56
1387986,45
1047301,50
1367333,33
1445108,30
1245784,44
1052527,51
1154093,52
1112092,35
1063008,38
1136777,33
1041377,42
1007970,35
1059438,30
1479835,29
1383133,37
1134647,37
1056045,37
1313529,36
1147431,30
1130814,30
1309558,45
1030937,38
1112119,30
1117017,25
1239136,39
1271587,39
1038585,39
1392239,33
1290122,39
1108124,39
1041100,53
1004768,44
1156294,32
1425233,30
1343050,73
1101383,73
1240963,73
1193266,69
1109229,73
1188459,73
1254738,95
1384680,74
1245643,66
1083613,59
1081347,90
1452904,86
1043817,90
1291371,76
1123762,92
1334397,92
1460060,132
1360251,103
1281762,82
1439399,69
1456841,26
1151987,26
1085268,26
1247499,24
1059572,25
1058761,26
1213428,31
1231149,24
1112851,19
1000917,20
1379980,79
1445903,79
1025963,76
1462601,70
1341646,79
1225833,79
1158773,79
1228545,62
1144060,57
1006721,31
1164093,49
1435780,49
1061961,49
1440940,47
1160251,49
1477670,49
1356831,74
1156352,74
1344824,72
1314386,32
1485491,90
1493366,90
1244054,90
1339975,79
1493137,90
1482630,94
1237519,118
1414111,114
1290325,112
1064432,72
1029248,28
1106987,28
1366046,28
1359583,27
1380921,28
1369493,33
1289695,21
1110768,59
1338863,59
1382552,59
1465531,55
1241642,43
1344808,43
1268761,64
1092893,57
1219577,52
1197753,53
1067587,72
1030802,69
1058272,70
1469310,65
1135977,69
1457455,70
1336420,121
1044036,93
1089556,55
1330753,28
1104767,86
1331057,86
1203291,88
1325692,77
1200019,86
1101366,112
1410252,112
1412366,110
1491157,69
1159926,37
1148781,37
1420464,37
1310990,33
1195644,37
1491489,37
1143648,38
1128910,28
1439261,28
1139047,41
1098155,39
1202577,41
1149766,26
1375995,34
1028380,34
1490332,39
1415018,32
1152702,26
1203390,25
1420693,34
1076949,37
1473548,37
1445518,33
1486977,37
1205567,34
1417445,42
1008417,32
1094914,27
1335339,27
1489978,95
1143124,95
1478947,95
1341530,81
1448998,84
1460556,88
1425588,115
1447660,83
1204319,58
1152041,13
1031113,39
1109588,46
1042999,31
1121263,31
1272311,31
1035417,27
1488435,37
1110234,30
1046452,25
1154396,24
1161124,29
1012281,35
1440975,35
1028809,22
1052765,33
1272908,34
1431024,31
1133290,27
1235620,22
1484884,23
1348620,64
1319291,64
1141726,66
1401741,65
1489392,65
1139984,66
1131770,91
1194241,97
1065106,88
1386594,53
1268551,27
1073089,19
1139610,24
1329960,17
1355420,46
1311633,33
1337310,33
1148023,24
1441522,78
1138443,78
1135202,78
1107821,71
1188980,78
1416036,78
1301771,96
1088259,79
1270555,71
1272194,39
1499793,31
1309793,31
1350159,31
1269768,30
1100287,31
1167804,31
1192141,36
1402406,28
1340231,24
1419886,25
1260343,69
1182877,69
1217356,69
1379965,66
1441304,69
1448107,73
1063294,95
1023485,95
1253042,93
1336992,59
1449051,91
1468878,91
1433312,91
1189831,79
1350933,91
1499642,89
1002220,108
1354819,90
1175159,82
1273334,61
1167786,47
1301245,47
1254662,47
1406214,46
1455960,47
1049062,47
1433561,52
1187892,45
1492015,41
1034544,31
1263414,47
1475968,47
1213459,47
1098128,43
1166118,31
1044631,31
1170333,58
1436012,48
1190243,40
1411936,41
1462062,37
1462250,36
1478840,37
1272125,36
1173592,37
1082757,37
1315888,51
1228962,38
1218951,33
1450157,25
1261300,58
1168313,58
1363268,58
1110969,56
1065108,58
1075576,58
1195998,83
1107358,83
1346015,81
1341848,41
1117382,96
1336905,96
1029565,96
1220068,82
1323831,96
1064599,96
1427131,116
1042031,94
1468651,86
1208468,72
1177476,43
1295274,43
1273741,43
1342863,41
1186787,57
1476397,46
1405693,63
1087697,54
1383887,59
1310014,32
1096435,88
1230201,88
1327424,88
1132325,74
1273416,88
1205384,88
1262956,108
1122503,74
1151545,69
1154377,5
1364266,51
1011680,42
1119959,47
1158717,45
1065220,47
1019539,47
1280259,73
1026271,73
1397525,70
1293237,36
1253918,79
1360008,79
1474314,79
1161152,70
1177267,79
1107037,79
1173268,99
1267108,67
1037485,61
1368561,59
1187183,22
1039161,22
1206949,33
1295773,16
1173347,16
1296351,22
1117059,36
1399077,21
1082409,14
1067565,104
1139300,103
1208174,104
1011793,65
1154581,104
1385320,104
1439856,115
1340904,87
1171791,82
1071982,0
1443474,100
1451076,100
1435826,100
1191886,62
1263052,111
1263612,109
1233431,82
1036701,69
1492648,68
1193094,0
1430287,59
1058569,59
1492697,61
1056546,59
1204210,68
1224718,61
1053778,93
1030896,86
1088431,90
1032604,47
1278927,37
1313959,40
1034410,37
1169758,34
1054997,50
1091093,35
1440267,36
1139782,34
1022113,30
1044881,31
1406716,60
1168881,60
1213366,60
1086686,60
1061143,66
1017207,66
1414578,90
1102297,90
1216870,87
1373185,46
1251629,31
1156628,31
1160666,31
1298962,30
1053397,31
1056878,31
1111308,36
1479578,28
1288087,23
1471120,24
1046475,41
1493330,37
1444927,40
1213229,39
1439048,40
1289710,40
1139483,49
1330572,40
1278620,34
1482738,32
1436768,29
1187402,29
1484931,43
1160983,26
1204951,23
1323946,29
1139023,41
1017883,32
1452460,28
1368853,29
1206015,45
1081991,45
1052440,45
1251515,43
1177457,46
1143868,49
1012312,54
1082444,40
1231667,38
1294198,34
1001589,46
1245764,56
1173024,49
1140780,50
1099951,46
1276819,35
1042565,45
1334897,38
1079864,34
1455309,32
1249865,40
1060602,40
1183244,40
1451782,39
1134905,52
1183036,49
1388259,45
1037543,41
1034628,33
1252651,28
1033716,42
1290880,42
1277555,41
1018412,38
1237270,42
1091196,42
1393399,56
1291765,47
1315398,35
1386568,33
1252163,84
1380398,84
1436318,84
1065215,51
1079999,84
1278358,84
1497315,106
1349361,85
1168663,77
1364764,60
1382522,97
1278260,104
1499444,94
1395990,74
1490371,94
1239951,99
1336054,236
1377724,181
1237631,87
1286591,77
1032092,29
1412836,29
1096428,29
1023786,23
1044596,29
1247191,34
1458427,27
1341137,22
1216688,87
1474661,84
1309062,87
1437313,53
1095693,87
1268258,87
1284565,88
1124262,70
1054665,65
1112624,28
1030655,53
1442612,53
1059397,53
1254831,51
1033383,53
1358859,53
1091267,79
1106379,79
1398968,76
1413888,36
1316160,112
1419545,112
1062437,112
1181575,69
1143023,112
1278339,112
1282203,137
1080746,137
1296937,134
1210564,61
1498130,31
1423053,31
1162538,30
1156343,31
1155176,31
1140696,28
1348589,23
1274735,24
1144733,66
1471235,66
1133933,66
1301416,32
1197228,64
1390628,59
1265180,69
1034409,63
1125602,58
1331846,49
1219136,75
1111993,107
1130159,71
1447928,57
1425338,73
1144306,75
1054489,212
1164986,174
1031723,60
1066069,36
1022008,106
1438700,106
1314739,106
1316314,63
1050661,106
1317396,106
1179891,131
1035233,131
1011404,128
1306324,58
1311882,40
1262231,40
1044776,38
1388783,39
1124343,40
1343601,40
1424831,48
1366075,41
1117973,30
1412333,31
1232239,37
1443246,37
1231783,37
1047398,29
1436104,37
1411819,37
1126514,35
1432466,30
1332733,28
1052922,38
1445257,42
1397451,42
1335660,41
1113039,42
1259989,38
1435221,47
1423989,40
1007274,33
1248694,110
1231562,110
1130546,110
1484346,74
1442704,138
1231053,124
1483761,128
1347385,105
1330482,103
1185291,15
1224132,43
1317197,52
1241367,54
1390190,37
1072198,44
1244605,35
1202906,33
1148817,28
1210527,35
1482028,41
1251007,41
1356261,26
1468996,37
1048360,38
1207133,36
1183999,31
1042446,25
1427250,26
1105380,67
1243006,67
1095300,67
1483804,69
1354048,71
1179559,71
1254839,97
1458313,97
1081002,94
1491158,55
1163656,33
1103189,32
1106730,20
1146782,49
1347859,36
1309782,26
1211246,84
1296046,84
1025817,84
1324612,68
1473661,89
1261002,89
1352677,107
1025143,91
1292861,82
1104929,49
1430481,34
1207788,34
1065786,34
1375055,32
1430795,34
1278380,34
1091685,31
1464998,27
1341777,27
1138248,79
1490626,79
1281487,79
1082441,59
1482938,79
1184923,79
1326973,104
1192047,104
1267180,101
1246324,56
1097109,95
1173687,90
1131198,95
1310234,71
1065673,93
1213540,92
1274015,114
1077171,94
1296692,84
1012505,66
1257968,52
1225233,52
1377517,52
1114069,51
1427908,52
1079074,52
1139550,50
1171872,45
1371558,35
1207630,50
1045125,50
1497213,50
1258001,46
1079563,49
1179847,48
1064410,60
1376454,51
1181980,43
1477762,44
1181474,43
1220195,41
1137571,42
1168297,42
1353136,42
1472975,42
1433727,56
1473901,44
1191319,38
1416495,30
1226362,63
1058055,63
1237424,63
1097480,60
1239094,63
1427548,63
1134215,85
1101934,85
1227132,85
1107600,45
1074380,103
1040219,103
1075922,103
1483577,68
1187970,98
1226360,103
1189058,123
1037004,102
1069941,94
1433285,70
1105113,47
1277408,47
1085386,47
1407082,45
1385752,47
1212643,49
1021280,66
1402014,59
1242573,63
1204789,36
1008328,106
1356975,106
1426728,106
1376105,61
1030585,106
1413560,106
1046211,127
1466477,92
1464177,87
1007464,0
1237346,61
1016003,49
1366429,55
1454944,52
1159279,55
1255341,55
1168385,80
1414891,80
1455705,78
1099051,42
1133067,88
1333880,88
1359714,88
1108942,54
1270430,88
1158007,88
1073033,108
1035826,77
1394665,69
1325149,40
1148964,25
1301591,25
1054238,39
1432687,31
1369820,19
1142224,25
1222928,39
1126137,29
1289761,25
1105042,25
1300295,44
1175047,44
1470434,44
1130199,39
1137849,44
1199578,44
1242043,58
1375038,48
1027496,35
1204718,29
1195576,101
1446499,101
1195279,101
1010758,58
1354889,101
1347174,101
1101194,119
1152426,80
1425660,78
1486207,7
1202850,152
1392817,152
1416778,152
1371311,106
1308810,134
1458963,163
1145504,134
1266884,120
1194501,118
1054423,66
1295451,69
1456593,69
1367486,59
1457634,103
1270934,84
1143105,49
1062418,57
1368546,57
1200473,57
1130835,55
1047685,57
1126061,57
1163821,83
1169619,83
1401462,80
1073198,43
1199424,36
1017200,36
1257467,36
1050839,33
1108091,24
1041705,38
1233321,35
1368544,32
1475574,28
1030570,26
1059894,59
1389405,59
1288556,59
1126299,56
1201059,59
1105093,59
1053387,84
1009972,84
1273474,81
1142240,44
1089204,28
1333903,28
1088611,34
1089153,31
1042206,33
1268813,33
1233183,34
1073477,42
1200055,32
1027765,27
1336904,143
1290936,140
1077142,139
1052585,121
1466748,140
1311945,140
1382023,161
1162454,165
1430846,163
1062961,38
1100322,38
1394157,38
1045296,38
1383490,38
1420177,38
1393398,64
1127680,64
1197145,62
1443014,24
1135504,84
1039343,98
1452266,89
1297518,79
1148882,87
1210043,82
1345687,80
1377152,38
1124601,38
1492708,38
1163223,35
1339037,36
1256412,37
1231690,41
1253859,33
1436052,30
1174062,26
1228388,40
1474450,55
1097238,48
1227931,39
1329104,40
1006640,37
1046575,35
1146138,31
1191939,29
1484976,37
1489133,37
1288241,37
1225058,36
1093359,44
1175825,41
1003353,43
1286252,39
1322978,30
1299602,25
1432390,99
1251736,99
1496308,94
1017856,99
1058968,121
1190208,139
1345826,139
1141415,139
1008850,105
1327250,139
1495708,139
1104677,175
1160493,139
1320703,131
1027062,114
1322431,102
1268993,116
1144211,98
1489736,79
1175246,107
1125431,107
1412006,246
1241406,126
1118679,96
1342717,80
1299363,26
1273355,26
1240489,26
1210148,19
1328963,19
1439151,82
1403041,82
1374095,82
1465788,44
1145397,82
1315899,82
1174807,81
1135854,61
1033339,58
1021348,23
1208448,74
1213834,68
1394883,65
1294077,71
1234987,71
1450781,99
1254800,99
1158154,92
1308725,34
1446887,34
1262361,34
1451679,34
1418604,34
1078051,34
1208168,50
1041890,48
1378832,45
1159213,25
1093737,48
1200754,48
1143224,45
1297207,48
1428215,48
1341299,73
1272207,70
1085056,31
1481640,163
1031471,163
1241213,163
1055152,115
1075123,163
1365959,163
1195304,185
1211091,185
1373638,186
1091949,127
1393810,28
1103739,26
1064148,21
1355980,123
1185374,123
1386984,123
1485511,89
1287135,118
1470658,113
1199186,126
1042536,120
1003304,115
1364923,106
1085341,75
1331710,107
1275541,71
1341427,54
1190610,75
1470105,75
1059086,253
1170745,138
1190647,66
1217666,33
1317164,93
1404058,93
1099698,93
1225205,50
1120109,93
1317198,93
1485133,118
1011810,118
1212950,119
1022775,58
1308216,35
1001837,35
1010451,35
1163875,30
1044014,35
1011280,25
1492792,32
1464863,32
1361159,31
1156261,32
1239283,32
1246844,39
1382200,32
1040381,24
1383194,22
1483614,161
1158128,161
1352318,161
1229307,118
1420379,118
1130528,171
1066609,196
1486088,148
1492838,146
1328470,90
1081769,36
1427746,52
1389098,54
1205560,26
1273304,34
1342728,31
1430130,40
1488705,32
1114349,27
1282630,26
1187473,35
1318026,41
1155627,41
1236638,22
1367579,28
1386706,19
1127458,21
1347832,66
1081122,66
1135583,66
1317214,64
1108123,66
1259625,66
1030257,91
1044613,91
1091363,88
1227543,52
1188655,24
1457066,18
1136292,20
1094514,50
1002965,34
1213573,32
1490689,20
1271981,88
1483269,88
1187987,90
1048292,69
1311383,90
1272295,90
1091585,111
1153982,89
1251268,79
1284150,47
1286897,32
1248048,32
1005493,32
1267340,31
1239904,32
1277516,32
1303470,30
1481719,25
1402112,26
1027373,38
1053078,38
1246247,38
1445153,37
1131144,38
1022645,38
1347554,43
1036573,36
1190178,30
1053533,28
1304520,130
1419372,130
1288833,130
1435274,110
1314299,130
1451163,130
1230602,155
1223589,155
1313223,152
1425457,108
1449224,93
1204575,93
1142402,93
1023335,67
1247584,93
1156954,95
1311902,128
1442346,92
1108742,84
1345988,66
1298775,104
1395159,103
1303699,104
1176341,104
1435013,102
1324100,97
1375569,111
1222642,111
1008853,111
1498918,106
1109016,104
1331054,103
1054844,128
1053706,111
1379618,103
1466164,104
1374168,37
1041129,33
1279473,36
1325155,35
1113630,36
1025725,36
1420947,58
1281621,36
1380927,32
1030996,24
1359223,115
1207971,115
1497598,115
1002230,112
1361399,115
1145097,115
1029048,140
1182337,140
1471562,137
1057859,98
1246239,101
1346290,101
1239205,101
1365667,58
1363773,101
1438163,101
1124497,134
1035904,98
1217859,91
1032275,69
1094996,99
1458686,99
1260284,99
1049246,96
1032350,99
1227412,116
1022589,109
1210589,88
1483750,157
1279331,157
1285467,157
1239556,107
1177527,156
1497342,156
1479242,190
1457016,140
1113685,135
1222266,110
1130670,99
1221942,104
1335895,104
1347237,104
1335483,129
1201957,129
1245394,126
1283139,93
1159875,141
1068162,141
1304851,141
1031011,103
1366117,141
1081454,141
1155890,174
1143009,128
1109837,120
1420026,109
1073318,23
1219979,23
1417619,17
1310817,17
1163382,18
1182396,45
1054132,18
1360123,44
1256829,44
1122414,34
1469496,40
1490414,47
1281725,91
1285268,90
1385760,91
1467681,81
1237618,91
1097503,91
1041008,111
1191686,72
1110858,70
1009792,9
1153258,75
1261101,75
1003559,71
1147045,65
1212345,70
1209256,83
1033560,62
1099076,42
1249361,45
1003543,0
1366721,57
1369157,57
1357947,57
1034851,55
1441985,59
1444957,59
1036924,89
1018734,83
1040888,81
1209466,44
1247389,32
1446359,32
1301912,32
1400145,30
1235060,16
1074206,19
1276086,32
1282178,30
1258552,25
1084942,24
1154649,58
1155410,58
1155845,58
1128430,58
1196226,60
1399997,60
1412783,85
1384724,83
1446797,82
1430688,46
1397921,25
1486556,25
1030646,18
1195477,19
1086065,30
1287867,28
1366235,30
1068779,29
1082221,30
1300287,30
1104414,39
1394387,28
1065082,23
1261807,23
1399983,24
1392715,19
1411551,22
1210413,19
1321360,20
1427732,33
1381451,33
1273296,33
1175998,31
1072824,31
1470215,34
1430558,39
1166112,28
1203344,26
1299061,24
1342610,37
1096847,49
1072878,37
1124042,43
1466895,36
1497250,32
1387934,42
1085459,34
1492225,30
1142718,28
1457058,37
1424908,37
1200217,37
1044787,35
1364727,35
1307772,35
1237451,45
1223865,38
1294200,29
1427298,24
1213120,35
1128126,35
1085143,35
1230402,29
1181195,35
1241991,57
1319873,37
1069963,70
1304127,70
1313628,70
1361296,64
1026014,67
1489921,70
1120076,107
1304941,71
1481457,63
1458967,56
1064603,89
1280020,94
1080428,90
1364032,81
1340335,90
1192024,90
1062785,152
1365356,115
1160539,81
1436896,68
1207359,24
1249113,24
1412865,23
1299237,19
1185486,29
1478163,22
1155205,16
1004297,73
1237737,70
1230705,73
1319258,69
1267633,73
1168400,73
1294658,74
1109580,57
1394030,52
1296678,28
1345635,41
1364763,41
1109062,41
1316392,39
1098691,41
1312916,41
1494672,66
1288751,66
1447072,63
1144125,25
1165135,85
1365978,83
1425692,83
1352787,74
1106798,83
1151845,83
1446773,109
1000259,109
1361688,106
1339452,67
1266036,25
1355728,25
1359687,30
1490276,19
1110725,56
1051747,56
1409553,56
1155898,52
1331091,46
1004645,46
1484601,60
1176259,53
1164274,49
1175834,49
1227396,69
1475697,76
1275455,69
1098208,64
1100709,67
1141206,66
1393239,263
1496220,113
1117606,54
1158804,28
1280129,78
1114886,78
1163765,78
1406367,69
1142814,78
1294699,78
1379642,104
1244589,104
1100387,101
1323102,62
1177540,33
1136502,33
1491362,33
1250840,29
1016153,33
1050973,42
1358467,31
1436626,26
1181846,38
1133369,38
1372452,38
1105445,36
1233676,32
1248416,27
1170610,29
1236319,24
1290214,22
1488157,30
1479779,30
1427043,28
1310388,27
1015884,30
1180421,28
1359547,35
1410710,28
1446311,22
1452837,19
1477870,88
1215216,88
1285681,88
1314990,79
1337450,129
1095122,132
1164460,124
1260186,75
1268073,76
1264095,8
1312991,32
1223786,46
1252201,31
1008278,23
1040076,29
1365093,27
1478529,37
1376960,30
1286449,25
1059103,23
1342550,25
1427813,28
1468070,28
1198993,19
1096212,25
1175396,28
1055343,28
1027386,23
1027603,18
1126082,63
1095804,63
1284871,63
1412582,63
1352134,71
1014758,63
1239271,91
1343596,91
1343455,88
1259932,51
1319798,21
1315760,33
1399760,22
1293278,47
1225808,31
1407284,29
1118637,20
1003511,75
1388877,75
1183200,75
1031478,70
1481797,75
1450040,75
1391988,102
1325950,77
1034337,69
1401405,39
1309036,29
1486121,29
1094193,29
1238414,28
1257291,29
1339559,29
1078324,34
1189106,27
1422129,22
1158245,23
1170036,66
1467615,63
1024239,63
1495288,59
1214497,63
1135850,63
1463434,89
1181187,89
1044453,86
1239433,54
1490132,91
1480622,91
1345970,91
1002734,83
1071118,90
1209765,91
1377968,127
1180975,91
1197780,83
1138204,62
1234971,39
1296050,39
1007089,39
1085266,39
1488516,44
1410651,37
1162178,47
1028250,47
1162284,47
1153095,43
1089838,36
1400665,36
1383706,66
1123698,47
1148219,40
1369726,40
1487745,32
1258801,31
1394487,32
1386178,31
1033130,32
1123301,32
1189931,54
1213578,32
1392146,28
1172957,21
1004822,50
1447907,50
1027560,50
1475205,47
1317475,50
1143854,50
1487269,75
1110968,75
1361934,70
1124862,34
1479327,94
1034228,94
1016160,94
1116053,85
1296120,94
1027940,94
1120072,130
1142743,94
1498844,86
1254537,73
1010463,34
1297352,34
1050702,34
1155579,32
1133161,31
1324163,34
1338945,51
1320612,45
1371459,50
1104555,25
1347240,83
1443123,83
1155221,83
1052491,71
1145651,82
1408518,82
1388157,119
1165523,69
1023502,64
1292007,43
1280466,34
1285179,39
1180700,37
1145185,39
1436680,39
1202037,65
1131039,65
1247144,62
1423783,73
1080009,73
1216295,73
1150345,69
1005265,73
1453080,73
1427992,109
1319455,63
1198216,55
1256336,54
1152804,20
1439914,20
1097710,16
1257810,18
1302677,37
1154154,24
1337180,16
1056340,37
1279269,37
1152002,37
1329468,28
1402266,102
1292844,102
1349547,102
1001035,63
1311694,102
1338401,102
1285535,113
1493498,82
1306863,80
1031721,0
1220913,163
1410292,163
1163414,163
1105889,125
1179154,242
1082621,276
1164863,150
1392002,136
1150054,137
1431400,59
1492231,73
1036457,67
1335135,68
1158436,70
1364866,70
1401916,73
1333504,97
1426546,93
1487694,92
1371620,53
1082679,53
1152188,53
1112827,53
1432923,51
1327449,53
1131015,53
1058774,79
1031584,79
1295532,76
1314481,39
1367157,34
1203857,34
1144711,34
1080313,32
1096602,80
1004511,40
1003574,33
1136626,31
1357905,27
1359107,25
1061395,55
1343240,55
1427859,55
1374160,52
1231678,55
1155753,55
1250372,77
1006089,80
1128300,77
1108889,40
1161719,28
1412839,28
1345390,33
1208097,41
1200860,36
1071175,39
1377468,38
1035511,39
1083867,48
1217287,28
1492759,146
1393518,143
1459471,142
1335272,124
1013130,143
1441346,143
1289569,170
1318211,167
1100972,165
1062346,127
1337818,46
1141482,46
1076650,46
1123940,45
1037301,46
1235133,46
1309929,70
1385475,70
1282871,67
1222112,30
1286976,84
1469796,84
1340685,122
1190687,156
1032024,79
1045292,84
1329344,96
1060659,86
1003967,81
1460613,43
1327688,43
1057303,43
1233931,40
1123396,48
1248066,51
1334332,55
1284319,35
1091082,35
1006636,31
1118546,38
1477507,57
1402350,58
1307281,51
1269672,37
1388621,33
1363690,41
1396538,34
1432230,29
1432434,28
1157808,34
1300805,34
1402946,32
1075510,33
1350471,52
1300102,52
1314991,37
1434599,36
1061560,27
1033765,22
1201769,98
1262439,98
1063388,98
1374518,92
1382830,98
1308127,98
1195303,111
1389536,101
1218017,88
1311218,87
1017920,147
1464492,147
1447167,147
1150968,113
1325663,147
1491428,147
1267263,168
1055918,147
1087693,139
1356066,121
1206999,89
1220242,109
1158723,84
1004679,68
1436738,87
1411737,91
1322953,195
1485619,156
1451702,80
1028427,69
1021833,27
1403718,27
1159072,26
1296434,22
1050306,27
1482885,25
1426257,90
1071899,90
1017674,90
1307337,56
1299070,90
1450331,90
1492206,90
1038082,70
1053057,67
1328779,30
1408726,77
1316397,72
1470572,73
1069529,64
1144116,74
1445719,75
1076655,99
1081706,101
1387906,99
1049778,64
1050836,41
1328615,41
1065297,41
1261401,40
1469920,41
1478651,41
1441997,55
1291316,53
1444966,51
1102147,31
1049400,49
1375249,49
1018609,49
1111529,46
1272559,49
1026662,74
1366360,71
1302524,32
1267165,186
1262997,186
1088775,186
1217709,143
1430418,186
1275478,186
1435295,206
1346982,206
1160970,203
1310566,130
1244866,28
1484515,28
1402186,28
1228789,28
1150337,33
1475694,21
1476370,22
1092027,121
1174462,121
1309288,119
1325177,87
1371419,113
1372954,110
1219907,120
1044361,118
1000595,113
1424899,104
1220962,64
1059573,124
1371967,59
1008058,47
1307575,64
1482143,64
1167859,209
1151969,171
1327497,51
1021678,25
1414458,107
1306516,107
1180610,107
1323085,65
1212285,107
1039279,107
1395825,132
1386899,132
1216036,129
1225001,59
1055980,37
1163248,37
1248223,37
1115289,33
1175889,37
1104604,37
1493205,45
1461580,38
1116567,23
1056911,35
1165133,35
1045201,29
1070414,35
1221347,35
1305920,39
1402463,32
1274256,27
1246396,28
1005749,28
1347755,25
1462314,28
1427008,28
1376522,33
1331312,31
1439245,29
1287196,27
1121802,179
1083360,170
1387604,173
1297521,134
1148106,290
1054831,292
1340381,197
1471793,159
1214188,190
1358310,148
1154235,49
1170609,57
1411927,25
1295307,33
1284250,30
1201392,38
1041425,31
1387685,26
1458669,24
1388858,55
1402783,39
1158859,33
1237454,40
1307597,34
1439838,20
1169331,26
1448891,63
1144366,63
1201215,63
1014486,61
1076076,63
1197521,63
1448108,89
1464025,89
1050487,86
1300350,49
1244383,24
1209362,24
1175433,59
1041996,100
1281845,19
1481458,24
1226086,46
1324219,34
1151124,31
1216755,21
1333438,76
1489328,76
1477002,76
1098852,59
1164983,76
1290361,76
1256809,94
1186105,83
1393199,69
1017459,37
1022949,31
1144435,31
1080644,31
1433984,30
1377389,31
1364496,29
1026523,24
1002825,25
1136894,48
1179973,48
1042531,48
1216221,47
1462430,48
1249510,48
1276527,52
1205823,45
1448426,40
1028218,34
1105486,136
1495174,136
1004376,136
1320784,116
1489187,136
1318303,136
1481749,160
1216902,160
1184723,157
1226502,112
1461216,87
1105982,87
1040547,87
1024773,72
1237216,83
1084227,87
1444516,108
1412875,87
1425330,76
1298435,61
1143296,106
1218455,105
1305125,106
1041777,99
1377731,89
1438743,105
1339840,105
1445860,103
1312582,101
1354697,100
1107407,84
1085344,111
1165006,105
1369299,97
1398637,98
1223814,43
1183147,38
1221280,41
1272917,41
1022602,41
1457798,55
1145318,41
1291779,37
1071387,29
1161381,117
1463809,117
1043945,117
1428660,114
1231167,117
1263934,117
1283930,142
1165506,142
1246532,139
1167940,100
1006832,95
1388700,95
1139792,95
1092679,56
1441471,95
1453398,95
1055317,116
1403310,92
1014083,87
1136618,65
1269949,101
1015470,101
